Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.776132533512522,1.02026116512738,0.913975886962388,0.418684846546073,0.460725270515158,0.942972208587562,0.605788367460221,0.323418499319877,0.306937044780335,0.379367547614054,0.263047868760782,0.189776596294442,0.12261719465641,0.0472668478569081,0.148574413225218,0.175607464978374,0.121728433425632,0.14793543692964,0.190154080523832,0.139358730283263,0.189353306502732,0.309258466417908,0.293444161299127,0.230948851392131,0.609981752707433,0.390358332774146,0.402830471706429,0.563215649827655,1.24172908912956,0.253220270716695,0.181367359083379,0.208422536147497,0.150205014904108,0.111475552315871,0.0916667255052954,0.0697393884469083,0.110834094905383,0.137972175952829,0.120450164054326,0.0804154048931186,0.0757427100687126,0.13654443934385,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183769562201587,0.00724499256922988,0.00507727643001671,0,0,0,0,9.90538673681238E-05,0.000130013475187816,0.000148574727905969,0.000104208156503271,8.32489506864312E-05,0.000163832810177573,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Finland,FIN,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,France,FRA,..,..,..,..,..,..,..,..,..,..,0.0259323930243106,0.0254994097202642,0.0182509907137858,0.0137036416339517,0.023225210383413,0.0703681511657056,0.0756757845307963,0.0663031335343206,0.0401861639845612,0.0288221640729182,0.0328786136014771,0.0717802686678053,0.0798308944141115,0.038800988021632,0.027758656217762,0.0270390133097308,0.00887402356440299,0.00330760028069107,0.00278296023276084,0.00353646051495671,0.0074768965282609,0.00647181741399996,0.003845133652803,0.0020723623097237,0.00108117420102612,0.00148775759207184,0.000806899692355166,0.000361471569462996,0.000339699113868613,3.57387803183947E-05,0.000426768443912514,0.000965349093102791,0.000259166856295448,0.000253270748053223,0.000156053218409265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.213229966319535,0.097510227472663,0.00827185266606939,0.0292761908157514,0.00226918169778283,0.00193250805537216,0.000458676836921328,5.44935580177479E-05,0.00030616805024865,8.47783607021113E-05,0.000301396969052128,0.000137796117665673,0.000264013390262402,0.00031723883310585,0.00236289246976374,0.000766385609960404,0.00120556900440972,0.00236057680863553,0.00451781449416897,0.0217972318342895,0.0250953563047041,0.0332575482589091,0.0233677184272699,0.0181311355264407,0.0107347388003137,0.0083686068293395,0.00902249927328646,0.0101367407777307,0.00566788595592728,0.000463779925947917,0.00280760210444329,0.00790127231235254,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,0.1324448818893,0.151251262007413,0.115803942679795,0.0955038691361155,0.174816226830244,0.55896621184767,0.593460604614958,0.495381875193311,0.337543864852363,0.270450338164734,0.346845900392086,0.737561064335914,0.82921709781908,0.455561109233494,0.331077274363356,0.367431260276884,0.141787204003675,0.0634452994895365,0.0570128019281002,0.0772510541291143,0.103669326117461,0.0837695366611205,0.0544020079344182,0.031339779487604,0.0172747057193051,0.0235269723717906,0.0213794934341291,0.0190783066795065,0.0171083022879381,0.00920452865166405,0.0156124005348027,0.0363504237141466,0.0212106403442727,0.0155847293701629,0.0694685561161683,0.0608344592567013,0.0574116818103335,0.0592990895293438,0.178039130275431,0.0645513988300187,0.100605224103438,0.114695303797205,0.0548288593405806,0.0237162586929113,0.0188044851044902,0.0146564038255549,0.0142241784029931,0.0179704886289538,0.0181826118494321,0.00953310321583949,0.00663105708293283,0.014480866265137,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Greece,GRC,..,..,..,..,..,..,..,..,..,..,0,0.00403810240480965,0.00435145452722146,0.00482228225811713,0.0110407474331891,0.108854674405988,0.124743372382007,0.114750933313363,0.0608616513963891,0.0482349005803807,0.0961330080875766,0.257503253050785,0.277646725509973,0.142749279513706,0.0875301491174046,0.141960044253475,0.0377625493591124,0.0122034746400369,0.0170095323011074,0.0240050982983418,0.0680248628648368,0.0577174659573165,0.0309966388958233,0.00370077780877914,0.00465606206698289,0.0199839056976727,0.0104031085930365,0.00489936726740393,0.00987180684418374,0.00198866030782914,0.0197360988211045,0.0649733666395463,0.0197361742314575,0.0152116173513339,0.127732962376609,0.0805162493684375,0.073717516404432,0.107339355782328,0.285542528941994,0.0906402164911169,0.171387580541614,0.226405662397006,0.119942051656813,0.0522774115456617,0.0422593092366313,0.0292114264080917,0.0233002303477616,0.0345671488209172,0.0359092293054869,0.019618445201312,0.0095167351676795,0.0146481346149569,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.37637546634403,0.334467596418842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.105683650973113,0.053194093357405,0.00469816384154091,0.00526948613565827,0.0256208997191564,0.0150804081549205,0.00669989650878711,0.0113772195337846,0.00212204948900554,0.0191863099342225,0.0522983948198923,0.0141056706557935,0.0119578490167246,0.0754748708415126,0.0360951692021791,0.0374665109799343,0.0516011540209868,0.133720721436878,0.0436050495743189,0.0839110518810435,0.0989679723481183,0.0450027231696823,0.0220496152287439,0.0175487828267021,0.0122168490026972,0.0128823695198267,0.013561343875921,0.0126588854529878,0.00790147754146911,0.00654345860081772,0.00936874396198461,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,India,IND,..,..,..,..,..,..,..,..,..,..,..,0.214919827055247,0.234750432206207,0.246383678365919,0.469979675603124,1.175098683783,1.2214664870532,1.06095508729809,0.832841678132775,0.755688359757107,0.919847834780402,1.43688473434832,1.56172086170919,0.97660072739886,0.878231542321549,0.878807726618494,0.674957950040659,0.414500895391593,0.525682545113212,0.693099716934956,0.768057500529446,0.974235498640902,0.840500822478065,0.612050715657797,0.573975195576538,0.863764803713199,0.774428518220195,0.663859522737113,0.529120776697301,0.367818969171655,0.493768594747216,0.803917719626811,0.568997608664759,0.573742461427988,1.35785293463509,1.09839598619948,1.10274899573459,1.18900229850656,2.84447501265705,1.38813218734613,1.63399933661428,2.00973994959679,1.48448439843746,1.21260035181289,0.982606993768469,0.767869514330021,0.81269479010056,0.944480460585748,1.16154280861105,0.831651347921673,0.699928572284321,1.28029169863481,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,0.00019559164623987,0.000172367279337059,0.000163435219029033,0.00173503578932554,0.00717408491042052,0.00555702825022768,0.00552665123286134,0.00435122965947715,0.00444663146915115,0.00602959113421416,0.0105918312939129,0.0145464899312691,0.00828422266707803,0.0117811256507692,0.026558064649614,0.0186774238076725,0.0035568898016775,0.0196998014331165,0.0547060393673327,0.0638855075706017,0.0650050809303238,0.0614097642633711,0.0166857483346958,0.0163753728726555,0.0928985178801877,0.0492629306815176,0.0313025440840591,0.152844486270778,0.0626538932019992,0.145482052623159,0.548841674832294,0.208241061983986,0.175528949032094,1.44210635007159,1.04941966899745,1.2053764582613,1.75211269953824,3.71627865194879,1.3782379938357,2.0169329921964,3.04471491349847,1.7625357897008,1.3065358403565,1.07149977395183,0.617867776842894,0.656229604029038,0.8515455771592,1.07176983707974,0.800234541340992,0.671878728243518,1.22270966877205,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,0.010349891716658,0.0123706888059277,0.0141681851161953,0.0192463608870437,0.0424587996189796,0.0419585996413758,0.0355765947131469,0.0268732594998453,0.02447927578259,0.0237816471606177,0.027591347695844,0.0279352557661479,0.0199593465726801,0.0166326788423438,0.0137143797656958,0.00934051269957067,0.00960065426232698,0.0101394527427307,0.011014298426212,0.0118142061866022,..,..,0.0162224022609168,0.00919304602902566,0.00935568614158531,0.00762702010426342,0.00736754594581021,0.00907259710702086,0.00237000176407814,0.00362533401870033,0.0076052063198428,0.00784399323515275,0.00482869722363294,0.0115248494401764,0.0214272817010313,0.0222124920623487,0.011983461167409,0.0441506050715156,0.019462552224609,0.0177607864327432,0.0223657016252693,0.00931819065710996,0.00681591549931996,0.00469138231406816,0.00314663086804457,0.00372925001610146,0.00630070612047797,0.0108792652293042,0.00989698080163411,0.00843627707892616,0.00939526245305688,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,0,5.85617257238479E-05,4.88711284342654E-05,4.69051355815947E-05,0.000123051812673345,0.00478403605491538,0.00457300414895603,0.00335672566559111,0.00045544692006552,0.000915298904034869,0.00229381645406384,0.00767190266235558,0.00720565862191102,0.00261957785897072,0.000814209459364718,0.00133240999007354,0.000153460620504209,1.45140041589358E-05,2.02960815674808E-05,2.70775313048168E-05,0.000247675413941216,8.79002658539598E-06,4.32744429704362E-06,8.3045656009386E-07,1.04626326573123E-06,3.47044118484074E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Italy,ITA,..,..,..,..,..,..,..,..,..,..,0,0.000117403171180718,7.62999367701444E-05,0.000107891829963917,0.000211989140870661,0.00201397244060721,0.00196969171592369,0.00160034931086151,0.000930726631344771,0.000783618460358493,0.00124618052208677,0.00273152497228649,0.00463880848892826,0.00175184247359195,0.00098765704760666,0.0014677198443251,0.000169423029375902,4.01297930630673E-05,5.86192436582218E-05,7.38210525553221E-05,0.000213250976065633,0.000171649495443069,8.59494157366518E-05,8.59181109020741E-06,4.47799352339986E-06,1.33304471651795E-05,5.50714220953035E-06,3.95683064204356E-06,6.52631970413127E-06,8.10020277874573E-07,9.55690660531109E-07,7.35012042924132E-05,3.23734497505581E-05,4.36295055277936E-05,0.00011467987855159,7.49835019329792E-05,1.64753472770459E-05,0.000174438843729731,0.000384831277270786,7.82261563599532E-05,0.000211731529392601,0.000222534799566464,0.000101850524637561,5.17984459721475E-05,5.873478734035E-05,5.64826682052003E-05,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,0.0197706085370971,0.0120636098667791,0.00715926816627814,0.00533881264083675,0.0173300243875726,0.0501727264722401,0.0567027440033252,0.04641773907934,0.027557868468361,0.0215968084923057,0.0236056769190975,0.0356765097334935,0.0423414929807857,0.0234197183323731,0.0156312008515867,0.0146198074796206,0.00512864576427554,0.000436189502186129,0.00112685755110957,0.00170439562633012,0.00145444816451796,0.0010297508226297,0.000465899288424727,2.76363161036511E-05,2.36450683977734E-05,0.00027887956280974,5.96883614161789E-05,1.91404024602643E-05,6.15213695853278E-05,2.45388959504747E-05,5.00017498872993E-05,0.000409289026105401,4.67064859272552E-05,4.25530588203287E-05,0.000570872179542008,0.000377556029224638,0.000465519876078042,0.000740045469435431,0.00168989576253766,0.000473593601447198,0.000820799341360047,0.001126753484762,0.000681640089152805,0.000673584029783952,0.000611340153897241,0.000356434915133004,0.000362610428641275,0.000506496310013594,0.000406308319759457,0.000235295367441627,0.000195156966489782,0.000357494585802386,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.93362908414046,2.87466511018547,2.01112441965847,1.13793527313208,0.765798258775298,1.096277531173,0.877093606571069,0.636442221249353,0.545506070842269,0.283928508306016,0.763275560850573,1.69987911925213,0.838526701281602,0.737882921244197,2.86683924781304,1.88738405653817,1.56920831525736,1.50666818196351,4.76760578272819,1.774081648721,2.44766697370492,2.47402353369514,1.16307150777107,0.539678974748581,0.517573287575169,0.427727747530492,0.687792012117953,0.837979080702583,0.93298984923782,0.65685203992523,0.570036728063378,0.848889916850088,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,0.008498855338315,0.00863416298979698,0.0124646978801575,0.160024147419944,0.611783236512105,0.420923323555965,0.351481549971064,0.217843536377056,0.163080658926094,0.303847959413872,0.532445138948635,0.533370300470617,0.231659509685997,0.151205056297403,0.193226358137768,0.0848089460919008,0.00285307474630361,0.0283420176358323,0.0328569945433949,0.0272590874329558,0.0165510745087183,0.00565849796979336,0.000296361004915716,0.000208477824201669,0.00190322670663266,0.000300720950208986,0.000134744388963122,0.00061156393988642,0.000204308915007702,0.0010203696930801,0.00749057493559151,0.000690341283667374,0.000571790932514606,0.00758358462468118,0.00379756362562064,0.00364942166096732,0.00578023391303985,0.015710328504768,0.00491665109229314,0.00667028166354928,0.00866865320454893,0.00481877575087728,0.0028374905082032,0.00204256397687853,0.0011509345645292,0.00123764220447531,0.00136736003257122,0.00116307142139939,0.000847332735118339,0.000675182032437153,0.00109890187258597,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.46974810931307,1.17228835700882,2.09943006832557,2.08041423593308,0.87581895083904,0.422084221324138,0.295749533066664,0.245681401583698,0.278019453016927,0.297313205479888,0.322759346705482,0.248062007101388,0.223207299342125,0.379080525110064,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.45606428703714,0.418749623030347,0.163703874963516,0.0207857517245388,0.0169227062138813,0.0402887332114325,0.0195555351289102,0.0119171227264542,0.016510213150811,0.00371996867443088,0.03503197691603,0.119776193517,0.0391165928677559,0.0305895344385065,0.26902172298262,0.115019797922825,0.100806703723948,0.152101434131713,0.427096068416551,0.172862286981781,0.303050305289713,0.416326855099761,0.236331327157742,0.13882888823816,0.151111714831141,0.129856171145207,0.129937189552705,0.154626266886822,0.218169107095955,0.160152432876729,0.172697754818117,0.257836525140979,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000188018177411408,0.000438654477348997,0.000550352609848263,1.91502023206251E-05,0.00046289536212962,0.000652626825672606,0.0018303824109783,0.00208737125868765,0.0017546487106307,0.000165065396027695,0.000197180634561493,0.00305415326609464,0.000678560835778018,0.000327941027817584,0.0324937835582029,0.0193122136142919,0.0445899933144997,0.104442091245031,0.0685645442274591,0.0515999609543647,0.297933282046325,0.191304258857786,0.169639597729574,0.433645537959031,0.556859052832542,0.215514625203559,0.397807012077435,0.463089061823866,0.22963196538877,..,..,..,..,..,..,..,..,..,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
