"COUNTRY","Country","SECTOR","Sector","PRICE","Price","BIOEMS","Coverage","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"SVK","Slovak Republic","ALL","All sectors","60","Above EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",22.9009246826172,,
"SVK","Slovak Republic","ROAD","Road","60","Above EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",95.6350083351135,,
"SVK","Slovak Republic","ROAD","Road","60","Above EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",92.9813652038574,,
"SVK","Slovak Republic","ROAD","Road","60","Above EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",100,,
"SVK","Slovak Republic","OFFROAD","Off-road","60","Above EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",16.0033416748047,,
"SVK","Slovak Republic","OFFROAD","Off-road","60","Above EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",31.2907867431641,,
"SVK","Slovak Republic","OFFROAD","Off-road","60","Above EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",95.1618590354919,,
"SVK","Slovak Republic","INDUSTRY","Industry","60","Above EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0.488311767578125,,
"SVK","Slovak Republic","INDUSTRY","Industry","60","Above EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.270072937011719,,
"SVK","Slovak Republic","INDUSTRY","Industry","60","Above EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",4.80966186523438,,
"SVK","Slovak Republic","AGRIFISH","Agriculture & fisheries","60","Above EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",60.1886100769043,,
"SVK","Slovak Republic","AGRIFISH","Agriculture & fisheries","60","Above EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",56.4054412841797,,
"SVK","Slovak Republic","AGRIFISH","Agriculture & fisheries","60","Above EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",58.9085273742676,,
"SVK","Slovak Republic","RESCOM","Residential & commercial","60","Above EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"SVK","Slovak Republic","RESCOM","Residential & commercial","60","Above EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.421897888183594,,
"SVK","Slovak Republic","RESCOM","Residential & commercial","60","Above EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0.137168884277344,,
"SVK","Slovak Republic","ELEC","Electricity","60","Above EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"SVK","Slovak Republic","ELEC","Electricity","60","Above EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"SVK","Slovak Republic","ELEC","Electricity","60","Above EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"SVK","Slovak Republic","ALL","All sectors","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",15.7119293212891,,
"SVK","Slovak Republic","ALL","All sectors","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",15.2332534790039,,
"SVK","Slovak Republic","ALL","All sectors","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",19.2969436645508,,
"SVK","Slovak Republic","ROAD","Road","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",95.6350083351135,,
"SVK","Slovak Republic","ROAD","Road","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",92.9813652038574,,
"SVK","Slovak Republic","ROAD","Road","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",100,,
"SVK","Slovak Republic","OFFROAD","Off-road","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"SVK","Slovak Republic","OFFROAD","Off-road","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"SVK","Slovak Republic","OFFROAD","Off-road","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"SVK","Slovak Republic","INDUSTRY","Industry","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0.426353454589844,,
"SVK","Slovak Republic","INDUSTRY","Industry","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.203910827636719,,
"SVK","Slovak Republic","INDUSTRY","Industry","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0.294853210449219,,
"SVK","Slovak Republic","AGRIFISH","Agriculture & fisheries","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",59.3614692687988,,
"SVK","Slovak Republic","AGRIFISH","Agriculture & fisheries","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",55.6302909851074,,
"SVK","Slovak Republic","AGRIFISH","Agriculture & fisheries","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",58.0192451477051,,
"SVK","Slovak Republic","RESCOM","Residential & commercial","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"SVK","Slovak Republic","RESCOM","Residential & commercial","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.421897888183594,,
"SVK","Slovak Republic","RESCOM","Residential & commercial","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0.137168884277344,,
"SVK","Slovak Republic","ELEC","Electricity","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"SVK","Slovak Republic","ELEC","Electricity","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"SVK","Slovak Republic","ELEC","Electricity","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"SVK","Slovak Republic","ALL","All sectors","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",15.7119293212891,,
"SVK","Slovak Republic","ALL","All sectors","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",15.2332534790039,,
"SVK","Slovak Republic","ALL","All sectors","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",19.2969436645508,,
"SVK","Slovak Republic","ROAD","Road","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",95.6350083351135,,
"SVK","Slovak Republic","ROAD","Road","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",92.9813652038574,,
"SVK","Slovak Republic","ROAD","Road","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",100,,
"SVK","Slovak Republic","OFFROAD","Off-road","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"SVK","Slovak Republic","OFFROAD","Off-road","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"SVK","Slovak Republic","OFFROAD","Off-road","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"SVK","Slovak Republic","INDUSTRY","Industry","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0.426353454589844,,
"SVK","Slovak Republic","INDUSTRY","Industry","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.203910827636719,,
"SVK","Slovak Republic","INDUSTRY","Industry","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0.294853210449219,,
"SVK","Slovak Republic","AGRIFISH","Agriculture & fisheries","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",59.3614692687988,,
"SVK","Slovak Republic","AGRIFISH","Agriculture & fisheries","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",55.6302909851074,,
"SVK","Slovak Republic","AGRIFISH","Agriculture & fisheries","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",58.0192451477051,,
"SVK","Slovak Republic","RESCOM","Residential & commercial","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"SVK","Slovak Republic","RESCOM","Residential & commercial","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.421897888183594,,
"SVK","Slovak Republic","RESCOM","Residential & commercial","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0.137168884277344,,
"SVK","Slovak Republic","ELEC","Electricity","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"SVK","Slovak Republic","ELEC","Electricity","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"SVK","Slovak Republic","ELEC","Electricity","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
